Prefix,Rank_code,Scientific_name,Number_of_fragments,Percentage
Maw22C_06,P,Candidatus Neomarinimicrobiota,427,0.00
Maw22C_06,P1,unclassified Candidatus Neomarinimicrobiota,425,0.00
Maw22C_06,P1,environmental samples,2,0.00
Maw22C_06,P,Candidatus Zixiibacteriota,262,0.00
Maw22C_06,P,Candidatus Latescibacterota,167,0.00
Maw22C_06,P1,unclassified Candidatus Latescibacterota,167,0.00
Maw22C_06,P,Candidatus Hydrogenedentota,18,0.00
Maw22C_06,P1,unclassified Candidatus Hydrogenedentota,18,0.00
Maw22C_06,D1,Terrabacteria group,32608,0.22
Maw22C_06,P,Bacillota,13823,0.09
Maw22C_06,P1,unclassified Bacillota,3,0.00
Maw22C_06,D2,Cyanobacteriota/Melainabacteria group,9507,0.07
Maw22C_06,P,Cyanobacteriota,9166,0.06
Maw22C_06,P,Candidatus Melainabacteria,330,0.00
Maw22C_06,P1,unclassified Candidatus Melainabacteria,330,0.00
Maw22C_06,P,Actinomycetota,5040,0.03
Maw22C_06,P1,unclassified Actinomycetota,421,0.00
Maw22C_06,P,Chloroflexota,1829,0.01
Maw22C_06,P1,unclassified Chloroflexota,511,0.00
Maw22C_06,P,Mycoplasmatota,1340,0.01
Maw22C_06,P1,unclassified Mycoplasmatota,1150,0.01
Maw22C_06,P,Deinococcota,244,0.00
Maw22C_06,P,Armatimonadota,172,0.00
Maw22C_06,P1,unclassified Armatimonadota,172,0.00
Maw22C_06,D1,PVC group,8519,0.06
Maw22C_06,P,Planctomycetota,6417,0.04
Maw22C_06,P1,unclassified Planctomycetota,320,0.00
Maw22C_06,P,Verrucomicrobiota,1808,0.01
Maw22C_06,P1,environmental samples,233,0.00
Maw22C_06,P1,unclassified Verrucomicrobiota,21,0.00
Maw22C_06,P,Lentisphaerota,108,0.00
Maw22C_06,P1,unclassified Lentisphaerota,45,0.00
Maw22C_06,P,Chlamydiota,64,0.00
Maw22C_06,P,Candidatus Omnitrophota,50,0.00
Maw22C_06,P1,unclassified Candidatus Omnitrophota,50,0.00
Maw22C_06,P,Kiritimatiellota,36,0.00
Maw22C_06,P,Myxococcota,2692,0.02
Maw22C_06,P1,Polyangia,824,0.01
Maw22C_06,D1,Bacteria incertae sedis,2300,0.02
Maw22C_06,D2,Bacteria candidate phyla,2300,0.02
Maw22C_06,D3,Patescibacteria group,950,0.01
Maw22C_06,D4,Parcubacteria group,538,0.00
Maw22C_06,P,Candidatus Nomurabacteria,172,0.00
Maw22C_06,P1,unclassified Candidatus Nomurabacteria,172,0.00
Maw22C_06,P,Candidatus Campbellbacteria,83,0.00
Maw22C_06,P1,unclassified Candidatus Campbellbacteria,83,0.00
Maw22C_06,P,Candidatus Falkowbacteria,81,0.00
Maw22C_06,P1,unclassified Candidatus Falkowbacteria,81,0.00
Maw22C_06,P,Candidatus Nealsonbacteria,76,0.00
Maw22C_06,P1,unclassified Candidatus Nealsonbacteria,66,0.00
Maw22C_06,P,Candidatus Moraniibacteriota,44,0.00
Maw22C_06,P1,unclassified Candidatus Moraniibacteriota,44,0.00
Maw22C_06,P,Candidatus Parcubacteria,30,0.00
Maw22C_06,P1,unclassified Candidatus Parcubacteria,30,0.00
Maw22C_06,P,Candidatus Kaiserbacteria,30,0.00
Maw22C_06,P1,unclassified Candidatus Kaiserbacteria,30,0.00
Maw22C_06,P,Candidatus Uhrbacteria,10,0.00
Maw22C_06,P1,unclassified Candidatus Uhrbacteria,10,0.00
Maw22C_06,D4,Microgenomates group,260,0.00
Maw22C_06,P,Candidatus Woesebacteria,260,0.00
Maw22C_06,P1,unclassified Candidatus Woesebacteria,260,0.00
Maw22C_06,D4,unclassified Patescibacteria group,137,0.00
Maw22C_06,P,Candidatus Gracilibacteria,10,0.00
Maw22C_06,P1,unclassified Candidatus Gracilibacteria,10,0.00
Maw22C_06,P,Candidatus Aminicenantes,813,0.01
Maw22C_06,P1,unclassified Candidatus Aminicenantes,813,0.01
Maw22C_06,P,candidate division WOR-3,167,0.00
Maw22C_06,P,Candidatus Peregrinibacteria,141,0.00
Maw22C_06,P1,unclassified Candidatus Peregrinibacteria,73,0.00
Maw22C_06,P,Candidatus Saccharibacteria,110,0.00
Maw22C_06,P1,unclassified Candidatus Saccharibacteria,110,0.00
Maw22C_06,P,Candidatus Coatesbacteria,45,0.00
Maw22C_06,P1,unclassified Candidatus Coatesbacteria,45,0.00
Maw22C_06,P,Candidatus Eisenbacteria,25,0.00
Maw22C_06,P1,unclassified Candidatus Eisenbacteria,25,0.00
Maw22C_06,D3,Candidatus Dojkabacteria,19,0.00
Maw22C_06,P,Candidatus Bipolaricaulota,11,0.00
Maw22C_06,P1,unclassified Candidatus Bipolaricaulota,11,0.00
Maw22C_06,P,Campylobacterota,1962,0.01
Maw22C_06,P,Thermodesulfobacteriota,1938,0.01
Maw22C_06,P,Nitrospirota,1522,0.01
Maw22C_06,P1,unclassified Nitrospirota,651,0.00
Maw22C_06,P,Acidobacteriota,1035,0.01
Maw22C_06,P1,unclassified Acidobacteriota,550,0.00
Maw22C_06,D1,delta/epsilon subdivisions,662,0.00
Maw22C_06,D1,unclassified Bacteria,645,0.00
Maw22C_06,D1,Nitrospinae/Tectomicrobia group,123,0.00
Maw22C_06,P,Nitrospinota,66,0.00
Maw22C_06,P,Candidatus Tectomicrobia,57,0.00
Maw22C_06,P,Bdellovibrionota,111,0.00
Maw22C_06,P,Spirochaetota,92,0.00
Maw22C_06,P1,unclassified Spirochaetota,21,0.00
Maw22C_06,P,Elusimicrobiota,83,0.00
Maw22C_06,P1,unclassified Elusimicrobiota,83,0.00
Maw22C_06,D1,environmental samples,81,0.00
Maw22C_06,P,Calditrichota,73,0.00
Maw22C_06,P,Thermotogota,30,0.00
Maw22C_06,P,Aquificota,26,0.00
Maw22C_06,P1,unclassified Aquificota,23,0.00
Maw22C_06,P,Synergistota,23,0.00
Maw22C_06,P1,unclassified Synergistota,23,0.00
Maw22C_06,P,Fusobacteriota,1,0.00
Maw22C_06,D,Archaea,3667,0.03
Maw22C_06,D1,TACK group,3395,0.02
Maw22C_06,P,Nitrososphaerota,3357,0.02
Maw22C_06,P1,Nitrososphaerota incertae sedis,122,0.00
Maw22C_06,P2,Marine Group I,100,0.00
Maw22C_06,P,Candidatus Bathyarchaeota,38,0.00
Maw22C_06,P1,unclassified Candidatus Bathyarchaeota,38,0.00
Maw22C_06,P,Euryarchaeota,166,0.00
Maw22C_06,P1,Stenosarchaea group,150,0.00
Maw22C_06,P1,unclassified Euryarchaeota,7,0.00
Maw22C_06,P1,Methanomada group,1,0.00
Maw22C_06,P,Candidatus Thermoplasmatota,54,0.00
Maw22C_06,P1,DHVE2 group,5,0.00
Maw22C_06,D1,DPANN group,25,0.00
Maw22C_06,P,Candidatus Woesearchaeota,18,0.00
Maw22C_06,P1,unclassified Candidatus Woesearchaeota,17,0.00
Maw22C_06,P1,environmental samples,1,0.00
Maw22C_06,D2,Candidatus Pacearchaeota,3,0.00
Maw22C_06,D3,unclassified Candidatus Pacearchaeota,3,0.00
Maw22C_06,P,Candidatus Aenigmatarchaeota,2,0.00
Maw22C_06,P1,unclassified Candidatus Aenigmatarchaeota,2,0.00
Maw22C_06,P,Candidatus Diapherotrites,1,0.00
Maw22C_06,P1,unclassified Candidatus Diapherotrites,1,0.00
Maw22C_06,P,Candidatus Micrarchaeota,1,0.00
Maw22C_06,P1,unclassified Candidatus Micrarchaeota,1,0.00
Maw22C_06,D1,Asgard group,23,0.00
Maw22C_06,P,Candidatus Heimdallarchaeota,14,0.00
Maw22C_06,P1,unclassified Candidatus Heimdallarchaeota,14,0.00
Maw22C_06,P,Candidatus Lokiarchaeota,7,0.00
Maw22C_06,P1,unclassified Candidatus Lokiarchaeota,7,0.00
Maw22C_06,P,Candidatus Thorarchaeota,2,0.00
Maw22C_06,P1,unclassified Candidatus Thorarchaeota,2,0.00
Maw22C_06,D1,unclassified Archaea,1,0.00
Maw22C_06,D,Eukaryota,2,0.00
Maw22C_06,D1,environmental samples,2,0.00
Maw22C_10,U,unclassified,17145696,96.55
Maw22C_10,R,root,612827,3.45
Maw22C_10,R1,cellular organisms,612826,3.45
Maw22C_10,D,Bacteria,599223,3.37
Maw22C_10,P,Pseudomonadota,402264,2.27
Maw22C_10,P1,unclassified Pseudomonadota,1539,0.01
Maw22C_10,P1,environmental samples,731,0.00
Maw22C_10,D1,FCB group,90681,0.51
Maw22C_10,D2,Bacteroidota/Chlorobiota group,88454,0.50
Maw22C_10,P,Bacteroidota,86370,0.49
Maw22C_10,P1,environmental samples,745,0.00
Maw22C_10,P1,unclassified Bacteroidota,265,0.00
Maw22C_10,P,Balneolota,822,0.00
Maw22C_10,P,Ignavibacteriota,659,0.00
Maw22C_10,P1,unclassified Ignavibacteriota,98,0.00
Maw22C_10,P,Rhodothermota,122,0.00
Maw22C_10,P,Chlorobiota,51,0.00
Maw22C_10,P1,unclassified Chlorobiota,44,0.00
Maw22C_10,P,Gemmatimonadota,1047,0.01
Maw22C_10,P1,unclassified Gemmatimonadota,832,0.00
Maw22C_10,P1,environmental samples,14,0.00
Maw22C_10,P,Candidatus Neomarinimicrobiota,456,0.00
Maw22C_10,P1,unclassified Candidatus Neomarinimicrobiota,456,0.00
Maw22C_10,P,Candidatus Zixiibacteriota,425,0.00
Maw22C_10,P,Candidatus Latescibacterota,215,0.00
Maw22C_10,P1,unclassified Candidatus Latescibacterota,215,0.00
Maw22C_10,P,Candidatus Hydrogenedentota,26,0.00
Maw22C_10,P1,unclassified Candidatus Hydrogenedentota,25,0.00
Maw22C_10,D1,Terrabacteria group,50208,0.28
Maw22C_10,P,Actinomycetota,19917,0.11
Maw22C_10,P1,unclassified Actinomycetota,491,0.00
Maw22C_10,P,Bacillota,15582,0.09
Maw22C_10,P1,unclassified Bacillota,1,0.00
Maw22C_10,D2,Cyanobacteriota/Melainabacteria group,9717,0.05
Maw22C_10,P,Cyanobacteriota,9262,0.05
Maw22C_10,P,Candidatus Melainabacteria,329,0.00
Maw22C_10,P1,unclassified Candidatus Melainabacteria,329,0.00
Maw22C_10,P,Chloroflexota,1887,0.01
Maw22C_10,P1,unclassified Chloroflexota,386,0.00
Maw22C_10,P,Mycoplasmatota,1429,0.01
Maw22C_10,P1,unclassified Mycoplasmatota,1110,0.01
Maw22C_10,P,Deinococcota,418,0.00
Maw22C_10,P,Armatimonadota,225,0.00
Maw22C_10,P1,unclassified Armatimonadota,225,0.00
Maw22C_10,D1,PVC group,12413,0.07
Maw22C_10,P,Planctomycetota,10853,0.06
Maw22C_10,P1,unclassified Planctomycetota,1031,0.01
Maw22C_10,P,Verrucomicrobiota,1278,0.01
Maw22C_10,P1,environmental samples,92,0.00
Maw22C_10,P1,unclassified Verrucomicrobiota,23,0.00
Maw22C_10,P,Lentisphaerota,113,0.00
Maw22C_10,P1,unclassified Lentisphaerota,59,0.00
Maw22C_10,P,Candidatus Omnitrophota,70,0.00
Maw22C_10,P1,unclassified Candidatus Omnitrophota,70,0.00
Maw22C_10,P,Chlamydiota,44,0.00
Maw22C_10,P,Kiritimatiellota,22,0.00
Maw22C_10,P,Thermodesulfobacteriota,3768,0.02
Maw22C_10,P,Myxococcota,3149,0.02
Maw22C_10,P1,Polyangia,1054,0.01
Maw22C_10,D1,Bacteria incertae sedis,2850,0.02
Maw22C_10,D2,Bacteria candidate phyla,2850,0.02
Maw22C_10,D3,Patescibacteria group,1490,0.01
Maw22C_10,D4,Parcubacteria group,750,0.00
Maw22C_10,P,Candidatus Falkowbacteria,209,0.00
Maw22C_10,P1,unclassified Candidatus Falkowbacteria,209,0.00
Maw22C_10,P,Candidatus Nealsonbacteria,201,0.00
Maw22C_10,P1,unclassified Candidatus Nealsonbacteria,187,0.00
Maw22C_10,P,Candidatus Nomurabacteria,132,0.00
Maw22C_10,P1,unclassified Candidatus Nomurabacteria,132,0.00
Maw22C_10,P,Candidatus Campbellbacteria,81,0.00
Maw22C_10,P1,unclassified Candidatus Campbellbacteria,81,0.00
Maw22C_10,P,Candidatus Moraniibacteriota,65,0.00
Maw22C_10,P1,unclassified Candidatus Moraniibacteriota,65,0.00
Maw22C_10,P,Candidatus Kaiserbacteria,27,0.00
Maw22C_10,P1,unclassified Candidatus Kaiserbacteria,27,0.00
Maw22C_10,P,Candidatus Parcubacteria,21,0.00
Maw22C_10,P1,unclassified Candidatus Parcubacteria,21,0.00
Maw22C_10,P,Candidatus Uhrbacteria,11,0.00
Maw22C_10,P1,unclassified Candidatus Uhrbacteria,11,0.00
Maw22C_10,D4,Microgenomates group,575,0.00
Maw22C_10,P,Candidatus Woesebacteria,575,0.00
Maw22C_10,P1,unclassified Candidatus Woesebacteria,575,0.00
Maw22C_10,D4,unclassified Patescibacteria group,156,0.00
Maw22C_10,P,Candidatus Gracilibacteria,7,0.00
Maw22C_10,P1,unclassified Candidatus Gracilibacteria,7,0.00
Maw22C_10,P,Candidatus Aminicenantes,684,0.00
Maw22C_10,P1,unclassified Candidatus Aminicenantes,684,0.00
Maw22C_10,P,candidate division WOR-3,276,0.00
Maw22C_10,P,Candidatus Saccharibacteria,121,0.00
Maw22C_10,P1,unclassified Candidatus Saccharibacteria,121,0.00
Maw22C_10,P,Candidatus Peregrinibacteria,112,0.00
Maw22C_10,P1,unclassified Candidatus Peregrinibacteria,50,0.00
Maw22C_10,P,Candidatus Coatesbacteria,51,0.00
Maw22C_10,P1,unclassified Candidatus Coatesbacteria,51,0.00
Maw22C_10,P,Candidatus Eisenbacteria,49,0.00
Maw22C_10,P1,unclassified Candidatus Eisenbacteria,49,0.00
Maw22C_10,P,Candidatus Bipolaricaulota,26,0.00
Maw22C_10,P1,unclassified Candidatus Bipolaricaulota,26,0.00
Maw22C_10,D3,Candidatus Dojkabacteria,19,0.00
Maw22C_10,P,Nitrospirota,2334,0.01
Maw22C_10,P1,unclassified Nitrospirota,1042,0.01
Maw22C_10,P,Campylobacterota,1756,0.01
Maw22C_10,P,Acidobacteriota,1192,0.01
Maw22C_10,P1,unclassified Acidobacteriota,719,0.00
Maw22C_10,D1,delta/epsilon subdivisions,674,0.00
Maw22C_10,D1,unclassified Bacteria,659,0.00
Maw22C_10,P,Spirochaetota,195,0.00
Maw22C_10,P1,unclassified Spirochaetota,35,0.00
Maw22C_10,P,Calditrichota,140,0.00
Maw22C_10,D1,Nitrospinae/Tectomicrobia group,139,0.00
Maw22C_10,P,Nitrospinota,124,0.00
Maw22C_10,P,Candidatus Tectomicrobia,15,0.00
Maw22C_10,P,Bdellovibrionota,122,0.00
Maw22C_10,P,Elusimicrobiota,115,0.00
Maw22C_10,P1,unclassified Elusimicrobiota,115,0.00
Maw22C_10,P,Thermotogota,82,0.00
Maw22C_10,D1,environmental samples,82,0.00
Maw22C_10,P,Synergistota,44,0.00
Maw22C_10,P1,unclassified Synergistota,44,0.00
Maw22C_10,P,Aquificota,40,0.00
Maw22C_10,P1,unclassified Aquificota,39,0.00
Maw22C_10,P,Fusobacteriota,1,0.00
Maw22C_10,D,Archaea,13192,0.07
Maw22C_10,D1,TACK group,12798,0.07
Maw22C_10,P,Nitrososphaerota,12762,0.07
Maw22C_10,P1,Nitrososphaerota incertae sedis,522,0.00
Maw22C_10,P2,Marine Group I,424,0.00
Maw22C_10,P3,environmental samples,3,0.00
Maw22C_10,P,Candidatus Bathyarchaeota,30,0.00
Maw22C_10,P1,unclassified Candidatus Bathyarchaeota,30,0.00
Maw22C_10,P,Thermoproteota,4,0.00
Maw22C_10,P,Euryarchaeota,271,0.00
Maw22C_10,P1,Stenosarchaea group,244,0.00
Maw22C_10,P1,unclassified Euryarchaeota,12,0.00
Maw22C_10,P1,Methanomada group,5,0.00
Maw22C_10,P,Candidatus Thermoplasmatota,46,0.00
Maw22C_10,D1,Asgard group,45,0.00
Maw22C_10,P,Candidatus Heimdallarchaeota,28,0.00
Maw22C_10,P1,unclassified Candidatus Heimdallarchaeota,28,0.00
Maw22C_10,P,Candidatus Lokiarchaeota,11,0.00
Maw22C_10,P1,unclassified Candidatus Lokiarchaeota,11,0.00
Maw22C_10,P,Candidatus Thorarchaeota,6,0.00
Maw22C_10,P1,unclassified Candidatus Thorarchaeota,6,0.00
Maw22C_10,D1,DPANN group,21,0.00
Maw22C_10,P,Candidatus Woesearchaeota,14,0.00
Maw22C_10,P1,unclassified Candidatus Woesearchaeota,14,0.00
Maw22C_10,P,Candidatus Aenigmatarchaeota,3,0.00
Maw22C_10,P1,unclassified Candidatus Aenigmatarchaeota,3,0.00
Maw22C_10,P,Candidatus Diapherotrites,2,0.00
Maw22C_10,P1,unclassified Candidatus Diapherotrites,2,0.00
Maw22C_10,D2,Candidatus Pacearchaeota,2,0.00
Maw22C_10,D3,unclassified Candidatus Pacearchaeota,2,0.00
Maw22C_10,D1,unclassified Archaea,3,0.00
Maw22C_10,D,Eukaryota,1,0.00
Maw22C_10,D1,environmental samples,1,0.00
Maw22C_12,U,unclassified,13919092,95.09
Maw22C_12,R,root,718062,4.91
Maw22C_12,R1,cellular organisms,718062,4.91
Maw22C_12,D,Bacteria,716479,4.89
Maw22C_12,P,Pseudomonadota,470701,3.22
Maw22C_12,P1,unclassified Pseudomonadota,1522,0.01
Maw22C_12,P1,environmental samples,897,0.01
Maw22C_12,D1,FCB group,151211,1.03
Maw22C_12,D2,Bacteroidota/Chlorobiota group,149437,1.02
Maw22C_12,P,Bacteroidota,147409,1.01
Maw22C_12,P1,environmental samples,394,0.00
Maw22C_12,P1,unclassified Bacteroidota,178,0.00
Maw22C_12,P,Balneolota,870,0.01
Maw22C_12,P,Ignavibacteriota,659,0.00
Maw22C_12,P1,unclassified Ignavibacteriota,90,0.00
Maw22C_12,P,Rhodothermota,117,0.00
Maw22C_12,P,Chlorobiota,26,0.00
Maw22C_12,P1,unclassified Chlorobiota,23,0.00
Maw22C_12,P,Candidatus Neomarinimicrobiota,624,0.00
Maw22C_12,P1,unclassified Candidatus Neomarinimicrobiota,621,0.00
Maw22C_12,P1,environmental samples,1,0.00
Maw22C_12,P,Gemmatimonadota,595,0.00
Maw22C_12,P1,unclassified Gemmatimonadota,504,0.00
Maw22C_12,P1,environmental samples,6,0.00
Maw22C_12,P,Candidatus Zixiibacteriota,333,0.00
Maw22C_12,P,Candidatus Latescibacterota,169,0.00
Maw22C_12,P1,unclassified Candidatus Latescibacterota,169,0.00
Maw22C_12,P,Candidatus Hydrogenedentota,11,0.00
Maw22C_12,P1,unclassified Candidatus Hydrogenedentota,11,0.00
Maw22C_12,D1,Terrabacteria group,39952,0.27
Maw22C_12,P,Bacillota,15188,0.10
Maw22C_12,D2,Cyanobacteriota/Melainabacteria group,10718,0.07
Maw22C_12,P,Cyanobacteriota,10464,0.07
Maw22C_12,P,Candidatus Melainabacteria,241,0.00
Maw22C_12,P1,unclassified Candidatus Melainabacteria,241,0.00
Maw22C_12,P,Actinomycetota,8654,0.06
Maw22C_12,P1,unclassified Actinomycetota,473,0.00
Maw22C_12,P,Chloroflexota,2470,0.02
Maw22C_12,P1,unclassified Chloroflexota,640,0.00
Maw22C_12,P,Mycoplasmatota,1610,0.01
Maw22C_12,P1,unclassified Mycoplasmatota,1406,0.01
Maw22C_12,P,Deinococcota,359,0.00
Maw22C_12,P,Armatimonadota,210,0.00
Maw22C_12,P1,unclassified Armatimonadota,210,0.00
Maw22C_12,D1,PVC group,8129,0.06
Maw22C_12,P,Planctomycetota,7088,0.05
Maw22C_12,P1,unclassified Planctomycetota,456,0.00
Maw22C_12,P,Verrucomicrobiota,827,0.01
Maw22C_12,P1,environmental samples,60,0.00
Maw22C_12,P1,unclassified Verrucomicrobiota,18,0.00
Maw22C_12,P,Lentisphaerota,74,0.00
Maw22C_12,P1,unclassified Lentisphaerota,34,0.00
Maw22C_12,P,Candidatus Omnitrophota,52,0.00
Maw22C_12,P1,unclassified Candidatus Omnitrophota,52,0.00
Maw22C_12,P,Chlamydiota,33,0.00
Maw22C_12,P1,unclassified Chlamydiota,1,0.00
Maw22C_12,P,Kiritimatiellota,26,0.00
Maw22C_12,P1,unclassified Kiritimatiellota,2,0.00
Maw22C_12,P,Thermodesulfobacteriota,2531,0.02
Maw22C_12,D1,Bacteria incertae sedis,2325,0.02
Maw22C_12,D2,Bacteria candidate phyla,2325,0.02
Maw22C_12,P,Candidatus Aminicenantes,1022,0.01
Maw22C_12,P1,unclassified Candidatus Aminicenantes,1022,0.01
Maw22C_12,D3,Patescibacteria group,839,0.01
Maw22C_12,D4,Parcubacteria group,466,0.00
Maw22C_12,P,Candidatus Nomurabacteria,110,0.00
Maw22C_12,P1,unclassified Candidatus Nomurabacteria,110,0.00
Maw22C_12,P,Candidatus Falkowbacteria,94,0.00
Maw22C_12,P1,unclassified Candidatus Falkowbacteria,94,0.00
Maw22C_12,P,Candidatus Nealsonbacteria,91,0.00
Maw22C_12,P1,unclassified Candidatus Nealsonbacteria,79,0.00
Maw22C_12,P,Candidatus Campbellbacteria,70,0.00
Maw22C_12,P1,unclassified Candidatus Campbellbacteria,70,0.00
Maw22C_12,P,Candidatus Kaiserbacteria,37,0.00
Maw22C_12,P1,unclassified Candidatus Kaiserbacteria,37,0.00
Maw22C_12,P,Candidatus Parcubacteria,29,0.00
Maw22C_12,P1,unclassified Candidatus Parcubacteria,29,0.00
Maw22C_12,P,Candidatus Moraniibacteriota,23,0.00
Maw22C_12,P1,unclassified Candidatus Moraniibacteriota,23,0.00
Maw22C_12,P,Candidatus Uhrbacteria,9,0.00
Maw22C_12,P1,unclassified Candidatus Uhrbacteria,9,0.00
Maw22C_12,D4,Microgenomates group,220,0.00
Maw22C_12,P,Candidatus Woesebacteria,220,0.00
Maw22C_12,P1,unclassified Candidatus Woesebacteria,220,0.00
Maw22C_12,D4,unclassified Patescibacteria group,137,0.00
Maw22C_12,P,Candidatus Gracilibacteria,12,0.00
Maw22C_12,P1,unclassified Candidatus Gracilibacteria,12,0.00
Maw22C_12,P,candidate division WOR-3,124,0.00
Maw22C_12,P,Candidatus Saccharibacteria,118,0.00
Maw22C_12,P1,unclassified Candidatus Saccharibacteria,118,0.00
Maw22C_12,P,Candidatus Peregrinibacteria,77,0.00
Maw22C_12,P1,unclassified Candidatus Peregrinibacteria,44,0.00
Maw22C_12,P,Candidatus Eisenbacteria,65,0.00
Maw22C_12,P1,unclassified Candidatus Eisenbacteria,65,0.00
Maw22C_12,P,Candidatus Coatesbacteria,28,0.00
Maw22C_12,P1,unclassified Candidatus Coatesbacteria,28,0.00
Maw22C_12,P,Candidatus Bipolaricaulota,19,0.00
Maw22C_12,P1,unclassified Candidatus Bipolaricaulota,19,0.00
Maw22C_12,D3,Candidatus Dojkabacteria,15,0.00
Maw22C_12,P,Myxococcota,2064,0.01
Maw22C_12,P1,Polyangia,625,0.00
Maw22C_12,P,Nitrospirota,1947,0.01
Maw22C_12,P1,unclassified Nitrospirota,617,0.00
Maw22C_12,P,Campylobacterota,1750,0.01
Maw22C_12,P,Acidobacteriota,778,0.01
Maw22C_12,P1,unclassified Acidobacteriota,536,0.00
Maw22C_12,D1,delta/epsilon subdivisions,654,0.00
Maw22C_12,D1,unclassified Bacteria,625,0.00
Maw22C_12,P,Spirochaetota,226,0.00
Maw22C_12,P1,unclassified Spirochaetota,28,0.00
Maw22C_12,D1,Nitrospinae/Tectomicrobia group,133,0.00
Maw22C_12,P,Nitrospinota,96,0.00
Maw22C_12,P,Candidatus Tectomicrobia,37,0.00
Maw22C_12,P,Calditrichota,117,0.00
Maw22C_12,P,Bdellovibrionota,95,0.00
Maw22C_12,P,Elusimicrobiota,69,0.00
Maw22C_12,P1,unclassified Elusimicrobiota,69,0.00
Maw22C_12,P,Synergistota,46,0.00
Maw22C_12,P1,unclassified Synergistota,46,0.00
Maw22C_12,D1,environmental samples,42,0.00
Maw22C_12,P,Aquificota,26,0.00
Maw22C_12,P1,unclassified Aquificota,26,0.00
Maw22C_12,P,Thermotogota,15,0.00
Maw22C_12,P,Fusobacteriota,3,0.00
Maw22C_12,D,Archaea,945,0.01
Maw22C_12,D1,TACK group,659,0.00
Maw22C_12,P,Nitrososphaerota,645,0.00
Maw22C_12,P1,Nitrososphaerota incertae sedis,35,0.00
Maw22C_12,P2,Marine Group I,22,0.00
Maw22C_12,P3,environmental samples,1,0.00
Maw22C_12,P,Candidatus Bathyarchaeota,11,0.00
Maw22C_12,P1,unclassified Candidatus Bathyarchaeota,11,0.00
Maw22C_12,P,Thermoproteota,3,0.00
Maw22C_12,P,Euryarchaeota,197,0.00
Maw22C_12,P1,Stenosarchaea group,189,0.00
Maw22C_12,P1,Methanomada group,3,0.00
Maw22C_12,P1,unclassified Euryarchaeota,2,0.00
Maw22C_12,P,Candidatus Thermoplasmatota,36,0.00
Maw22C_12,D1,Asgard group,32,0.00
Maw22C_12,P,Candidatus Heimdallarchaeota,24,0.00
Maw22C_12,P1,unclassified Candidatus Heimdallarchaeota,24,0.00
Maw22C_12,P,Candidatus Thorarchaeota,5,0.00
Maw22C_12,P1,unclassified Candidatus Thorarchaeota,5,0.00
Maw22C_12,P,Candidatus Lokiarchaeota,3,0.00
Maw22C_12,P1,unclassified Candidatus Lokiarchaeota,3,0.00
Maw22C_12,D1,DPANN group,17,0.00
Maw22C_12,P,Candidatus Woesearchaeota,10,0.00
Maw22C_12,P1,unclassified Candidatus Woesearchaeota,10,0.00
Maw22C_12,P,Candidatus Aenigmatarchaeota,5,0.00
Maw22C_12,P1,unclassified Candidatus Aenigmatarchaeota,5,0.00
Maw22C_12,P,Candidatus Diapherotrites,1,0.00
Maw22C_12,P1,unclassified Candidatus Diapherotrites,1,0.00
Maw22C_12,D2,Candidatus Pacearchaeota,1,0.00
Maw22C_12,D3,unclassified Candidatus Pacearchaeota,1,0.00
Maw22C_12,D1,unclassified Archaea,2,0.00
Maw22C_12,D,Eukaryota,1,0.00
Maw22C_12,D1,environmental samples,1,0.00
Maw22C_14,U,unclassified,11589439,96.94
Maw22C_14,R,root,366435,3.06
Maw22C_14,R1,cellular organisms,366435,3.06
Maw22C_14,D,Bacteria,361788,3.03
Maw22C_14,P,Pseudomonadota,196540,1.64
Maw22C_14,P1,environmental samples,695,0.01
Maw22C_14,P1,unclassified Pseudomonadota,600,0.01
Maw22C_14,D1,FCB group,93985,0.79
Maw22C_14,D2,Bacteroidota/Chlorobiota group,92842,0.78
Maw22C_14,P,Bacteroidota,91429,0.76
Maw22C_14,P1,environmental samples,605,0.01
Maw22C_14,P1,unclassified Bacteroidota,218,0.00
Maw22C_14,P,Ignavibacteriota,508,0.00
Maw22C_14,P1,unclassified Ignavibacteriota,88,0.00
Maw22C_14,P,Balneolota,453,0.00
Maw22C_14,P,Chlorobiota,76,0.00
Maw22C_14,P1,unclassified Chlorobiota,51,0.00
Maw22C_14,P,Rhodothermota,45,0.00
Maw22C_14,P,Gemmatimonadota,439,0.00
Maw22C_14,P1,unclassified Gemmatimonadota,351,0.00
Maw22C_14,P1,environmental samples,3,0.00
Maw22C_14,P,Candidatus Neomarinimicrobiota,382,0.00
Maw22C_14,P1,unclassified Candidatus Neomarinimicrobiota,382,0.00
Maw22C_14,P,Candidatus Zixiibacteriota,158,0.00
Maw22C_14,P,Candidatus Latescibacterota,105,0.00
Maw22C_14,P1,unclassified Candidatus Latescibacterota,105,0.00
Maw22C_14,P,Candidatus Hydrogenedentota,12,0.00
Maw22C_14,P1,unclassified Candidatus Hydrogenedentota,12,0.00
Maw22C_14,D1,Terrabacteria group,28145,0.24
Maw22C_14,P,Bacillota,13073,0.11
Maw22C_14,P1,unclassified Bacillota,3,0.00
Maw22C_14,D2,Cyanobacteriota/Melainabacteria group,8155,0.07
Maw22C_14,P,Cyanobacteriota,7908,0.07
Maw22C_14,P,Candidatus Melainabacteria,238,0.00
